IPV6-202402,#genre#
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CETV1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8
CETV4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8
CGTN,http://39.134.67.108/PLTV/88888888/224/3221225509/1.m3u8
CGTN2,http://39.134.67.108/PLTV/88888888/224/3221225510/1.m3u8
//地方高清
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
//其他
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225969/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221225965/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8
黑龙江影视,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
重视卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225923/1.m3u8
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8
兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8
大湾区卫视,http://39.134.67.108/PLTV/88888888/224/3221226020/1.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8
卡酷动画,http://39.134.67.108/PLTV/88888888/224/3221225562/1.m3u8
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8
云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8
重视卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8


四川移动组播,#genre#
//中央
CCTV1,http://192.168.1.1:8888/rtp/239.11.0.65:5140
CCTV2,http://192.168.1.1:8888/rtp/239.11.0.108:5140
CCTV3,http://192.168.1.1:8888/rtp/239.11.0.101:5140
CCTV4,http://192.168.1.1:8888/rtp/239.11.0.109:5140
CCTV5,http://192.168.1.1:8888/rtp/239.11.0.100:5140
CCTV5+,http://192.168.1.1:8888/rtp/239.11.0.241:5140
CCTV6,http://192.168.1.1:8888/rtp/239.11.0.102:5140
CCTV7,http://192.168.1.1:8888/rtp/239.11.0.110:5140
CCTV8,http://192.168.1.1:8888/rtp/239.11.0.103:5140
CCTV9,http://192.168.1.1:8888/rtp/239.11.0.111:5140
CCTV10,http://192.168.1.1:8888/rtp/239.11.0.112:5140
CCTV11,http://192.168.1.1:8888/rtp/239.11.0.22:5140
CCTV12,http://192.168.1.1:8888/rtp/239.11.0.113:5140
CCTV13,http://192.168.1.1:8888/rtp/239.11.0.24:5140
CCTV14,http://192.168.1.1:8888/rtp/239.11.0.114:5140
CCTV15,http://192.168.1.1:8888/rtp/239.11.0.26:5140
CCTV16,http://192.168.1.1:8888/rtp/239.11.0.67:5140
CCTV16,http://192.168.1.1:8888/rtp/239.10.0.187:5140
CCTV17,http://192.168.1.1:8888/rtp/239.11.0.107:5140
CETV1,http://192.168.1.1:8888/rtp/239.11.0.139:5140
CETV2,http://192.168.1.1:8888/rtp/239.11.0.246:5140
CETV3,http://192.168.1.1:8888/rtp/239.11.0.247:5140
CETV4,http://192.168.1.1:8888/rtp/239.11.0.248:5140
CGTN,http://192.168.1.1:8888/rtp/239.11.0.245:5140
CGTV,http://192.168.1.1:8888/rtp/239.11.0.138:5140
//地方
真4K,http://192.168.1.1:8888/rtp/239.11.0.122:5140
爱上4K,http://192.168.1.1:8888/rtp/239.11.0.120:5140
北京卫视,http://192.168.1.1:8888/rtp/239.11.0.121:5140
河北卫视,http://192.168.1.1:8888/rtp/239.11.0.31:5140
东方卫视,http://192.168.1.1:8888/rtp/239.11.0.68:5140
湖南卫视,http://192.168.1.1:8888/rtp/239.11.0.119:5140
黑龙江卫视,http://192.168.1.1:8888/rtp/239.11.0.36:5140
吉林卫视,http://192.168.1.1:8888/rtp/239.11.0.35:5140
江西卫视,http://192.168.1.1:8888/rtp/239.11.0.42:5140
东南卫视,http://192.168.1.1:8888/rtp/239.11.0.41:5140
河南卫视,http://192.168.1.1:8888/rtp/239.11.0.44:5140
浙江卫视,http://192.168.1.1:8888/rtp/239.11.0.70:5140
深圳卫视,http://192.168.1.1:8888/rtp/239.11.0.71:5140
山东卫视,http://192.168.1.1:8888/rtp/239.11.0.73:5140
湖北卫视,http://192.168.1.1:8888/rtp/239.11.0.74:5140
江苏卫视,http://192.168.1.1:8888/rtp/239.11.0.76:5140
四川卫视,http://192.168.1.1:8888/rtp/239.11.0.78:5140
广东卫视,http://192.168.1.1:8888/rtp/239.11.0.115:5140
广西卫视,http://192.168.1.1:8888/rtp/239.11.0.48:5140
贵州卫视,http://192.168.1.1:8888/rtp/239.11.0.51:5140
甘肃卫视,http://192.168.1.1:8888/rtp/239.11.0.55:5140
重庆卫视,http://192.168.1.1:8888/rtp/239.11.0.116:5140
安徽卫视,http://192.168.1.1:8888/rtp/239.11.0.117:5140
辽宁卫视,http://192.168.1.1:8888/rtp/239.11.0.118:5140
天津卫视,http://192.168.1.1:8888/rtp/239.11.0.123:5140
//其他
凤凰中文,http://192.168.1.1:8888/rtp/239.11.0.153:5140
凤凰资讯,http://192.168.1.1:8888/rtp/239.11.0.154:5140
香港音乐,http://192.168.1.1:8888/rtp/239.11.0.155:5140
星空卫视,http://192.168.1.1:8888/rtp/239.11.0.156:5140
山西卫视,http://192.168.1.1:8888/rtp/239.11.0.32:5140
云南卫视,http://192.168.1.1:8888/rtp/239.11.0.52:5140
西藏卫视,http://192.168.1.1:8888/rtp/239.11.0.53:5140
陕西卫视,http://192.168.1.1:8888/rtp/239.11.0.54:5140
青海卫视,http://192.168.1.1:8888/rtp/239.11.0.56:5140
宁夏卫视,http://192.168.1.1:8888/rtp/239.11.0.57:5140
新疆卫视,http://192.168.1.1:8888/rtp/239.11.0.58:5140
内蒙古卫视,http://192.168.1.1:8888/rtp/239.11.0.33:5140
兵团卫视,http://192.168.1.1:8888/rtp/239.11.0.204:5140
延边卫视,http://192.168.1.1:8888/rtp/239.11.0.206:5140
海南卫视,http://192.168.1.1:8888/rtp/239.11.0.193:5140
安多卫视,http://192.168.1.1:8888/rtp/239.11.0.124:5140
夏门卫视,http://192.168.1.1:8888/rtp/239.11.0.83:5140
三沙卫视,http://192.168.1.1:8888/rtp/239.11.0.84:5140
哈哈炫动,http://192.168.1.1:8888/rtp/239.11.0.64:5140
金鹰卡通,http://192.168.1.1:8888/rtp/239.11.0.127:5140
BTV卡酷少儿,http://192.168.1.1:8888/rtp/239.11.0.129:5140
嘉佳卡通,http://192.168.1.1:8888/rtp/239.11.0.203:5140
优漫卡通,http://192.168.1.1:8888/rtp/239.11.0.63:5140
山东教育,http://192.168.1.1:8888/rtp/239.11.0.140:5140
会理新闻,http://192.168.1.1:8888/rtp/239.11.0.239:5140
NewTV家庭剧场,http://192.168.1.1:8888/rtp/239.11.0.131:5140
NewTV精品记录,http://192.168.1.1:8888/rtp/239.11.0.132:5140
NewTV健康有约,http://192.168.1.1:8888/rtp/239.11.0.133:5140
NewTV精品体育,http://192.168.1.1:8888/rtp/239.11.0.134:5140
NewTV军事评论,http://192.168.1.1:8888/rtp/239.11.0.136:5140
NewTV农业致富,http://192.168.1.1:8888/rtp/239.11.0.137:5140
NewTV古装剧场,http://192.168.1.1:8888/rtp/239.11.0.141:5140
NewTV动作电影,http://192.168.1.1:8888/rtp/239.11.0.142:5140
NewTV军旅剧场,http://192.168.1.1:8888/rtp/239.11.0.143:5140
NewTV惊悚悬疑,http://192.168.1.1:8888/rtp/239.11.0.144:5140
NewTV,http://192.168.1.1:8888/rtp/239.11.0.145:5140
NewTV搏击,http://192.168.1.1:8888/rtp/239.11.0.146:5140
NewTV,http://192.168.1.1:8888/rtp/239.11.0.147:5140
NewTV爱情喜剧,http://192.168.1.1:8888/rtp/239.11.0.149:5140
NewTV精品大剧,http://192.168.1.1:8888/rtp/239.11.0.150:5140
NewTV中国功夫,http://192.168.1.1:8888/rtp/239.11.0.151:5140
NewTV金牌综艺,http://192.168.1.1:8888/rtp/239.11.0.152:5140
UTV影视精选,http://192.168.1.1:8888/rtp/239.11.0.170:5140
UTV热播剧场,http://192.168.1.1:8888/rtp/239.11.0.171:5140
UTV优视影院,http://192.168.1.1:8888/rtp/239.11.0.172:5140
UTV经典影视,http://192.168.1.1:8888/rtp/239.11.0.173:5140
UTV舞蹈视界,http://192.168.1.1:8888/rtp/239.11.0.174:5140
UTV纪实天下,http://192.168.1.1:8888/rtp/239.11.0.176:5140
UTV都市剧场,http://192.168.1.1:8888/rtp/239.11.0.175:5140
UTV经典剧场,http://192.168.1.1:8888/rtp/239.11.0.178:5140
UTV电影天地,http://192.168.1.1:8888/rtp/239.11.0.177:5140
UTV家庭影院,http://192.168.1.1:8888/rtp/239.11.0.179:5140
UTV第一电影,http://192.168.1.1:8888/rtp/239.11.0.180:5140
UTV卡通动画,http://192.168.1.1:8888/rtp/239.11.0.181:5140
UTV金色童年,http://192.168.1.1:8888/rtp/239.11.0.182:5140
UTV风云体育,http://192.168.1.1:8888/rtp/239.11.0.184:5140
UTV文化教育,http://192.168.1.1:8888/rtp/239.11.0.183:5140
UTV钓鱼生活,http://192.168.1.1:8888/rtp/239.11.0.185:5140
UTV优视教育,http://192.168.1.1:8888/rtp/239.11.0.187:5140
UTV炫酷动漫,http://192.168.1.1:8888/rtp/239.11.0.186:5140
UTV时尚音乐,http://192.168.1.1:8888/rtp/239.11.0.188:5140
UTV第一剧场,http://192.168.1.1:8888/rtp/239.11.0.189:5140
游戏风云,http://192.168.1.1:8888/rtp/239.10.0.103:5140
生活时尚,http://192.168.1.1:8888/rtp/239.10.0.102:5140
动漫秀场,http://192.168.1.1:8888/rtp/239.10.0.101:5140
教育综合,http://192.168.1.1:8888/rtp/239.10.0.136:5140
时尚天地,http://192.168.1.1:8888/rtp/239.10.0.141:5140
军旅谍战,http://192.168.1.1:8888/rtp/239.10.0.131:5140
中国交通,http://192.168.1.1:8888/rtp/239.10.0.143:5140
时尚生活,http://192.168.1.1:8888/rtp/239.10.0.144:5140
启蒙乐园,http://192.168.1.1:8888/rtp/239.10.0.158:5140
人文纪实,http://192.168.1.1:8888/rtp/239.10.0.166:5140
金色学堂,http://192.168.1.1:8888/rtp/239.10.0.179:5140
东方财经,http://192.168.1.1:8888/rtp/239.10.0.178:5140
财富天下,http://192.168.1.1:8888/rtp/239.10.0.182:5140
高清影院,http://192.168.1.1:8888/rtp/239.10.0.188:5140
天府TV-综合,http://192.168.1.1:8888/rtp/239.10.0.189:5140
金鹰纪实,http://192.168.1.1:8888/rtp/239.10.0.193:5140
纪实人文,http://192.168.1.1:8888/rtp/239.10.0.192:5140
财经频道,http://192.168.1.1:8888/rtp/239.10.0.194:5140
宏伟巨献,http://192.168.1.1:8888/rtp/239.10.0.208:5140
儿歌天地,http://192.168.1.1:8888/rtp/239.10.0.211:5140
阳光日记,http://192.168.1.1:8888/rtp/239.10.0.209:5140
快乐假期,http://192.168.1.1:8888/rtp/239.10.0.215:5140
玩具乐园,http://192.168.1.1:8888/rtp/239.10.0.218:5140
青春在线,http://192.168.1.1:8888/rtp/239.10.0.206:5140
峥嵘岁月,http://192.168.1.1:8888/rtp/239.10.0.205:5140
求索纪录,http://192.168.1.1:8888/rtp/239.10.0.221:5140
奇趣动漫,http://192.168.1.1:8888/rtp/239.10.0.216:5140
CDTV1HD,http://192.168.1.1:8888/udp/239.10.0.11:5140
CDTV2HD,http://192.168.1.1:8888/udp/239.10.0.12:5140
CDTV3HD,http://192.168.1.1:8888/udp/239.10.0.13:5140
CDTV4HD,http://192.168.1.1:8888/udp/239.10.0.14:5140
CDTV5HD,http://192.168.1.1:8888/udp/239.10.0.15:5140
CDTV6HD,http://192.168.1.1:8888/udp/239.10.0.16:5140
四川经济HD,http://192.168.1.1:8888/udp/239.11.0.2:5140
四川文化HD,http://192.168.1.1:8888/udp/239.11.0.3:5140
四川乡村HD,http://192.168.1.1:8888/udp/239.11.0.4:5140
四川新闻HD,http://192.168.1.1:8888/udp/239.11.0.5:5140
四川科教HD,http://192.168.1.1:8888/rtp/239.11.0.194:5140
四川7HD,http://192.168.1.1:8888/udp/239.11.0.8:5140
峨眉电影HD,http://192.168.1.1:8888/udp/239.11.0.11:5140
泸州新闻综合台,http://192.168.1.1:8888/udp/239.10.0.46:5140
泸州科技生活,http://192.168.1.1:8888/udp/239.10.0.48:5140
ABTV1标清,http://192.168.1.1:8888/udp/239.10.0.50:5140
ABTV2标清,http://192.168.1.1:8888/udp/239.10.0.51:5140
巴中综合HD,http://192.168.1.1:8888/udp/239.10.0.52:5140
巴中文旅HD,http://192.168.1.1:8888/udp/239.10.0.53:5140
达州新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.54:5140
达州文化生活HD,http://192.168.1.1:8888/udp/239.10.0.55:5140
德阳新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.56:5140
德阳文旅科教HD,http://192.168.1.1:8888/udp/239.10.0.57:5140
广安新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.58:5140
广安文旅乡村HD,http://192.168.1.1:8888/udp/239.10.0.59:5140
广元综合HD,http://192.168.1.1:8888/udp/239.10.0.60:5140
广元文化生活HD,http://192.168.1.1:8888/udp/239.10.0.61:5140
乐山新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.62:5140
乐山文旅生活,http://192.168.1.1:8888/udp/239.10.0.63:5140
凉山新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.64:5140
凉山彝语综合HD,http://192.168.1.1:8888/udp/239.10.0.65:5140
眉山综合HD,http://192.168.1.1:8888/udp/239.10.0.66:5140
眉山文化乡村HD,http://192.168.1.1:8888/udp/239.10.0.67:5140
南充综合HD,http://192.168.1.1:8888/udp/239.10.0.68:5140
南充科教HD,http://192.168.1.1:8888/udp/239.10.0.70:5140
内江综合HD,http://192.168.1.1:8888/udp/239.10.0.71:5140
内江科教生活,http://192.168.1.1:8888/udp/239.10.0.73:5140
攀枝花新闻综合,http://192.168.1.1:8888/udp/239.10.0.74:5140
攀枝花文旅生活,http://192.168.1.1:8888/udp/239.10.0.75:5140
遂宁综合HD,http://192.168.1.1:8888/udp/239.10.0.76:5140
遂宁文化生活HD,http://192.168.1.1:8888/udp/239.10.0.77:5140
雅安新闻综合,http://192.168.1.1:8888/udp/239.10.0.78:5140
雅安文化生活,http://192.168.1.1:8888/udp/239.10.0.79:5140
宜宾新闻综合,http://192.168.1.1:8888/udp/239.10.0.80:5140
宜宾公共台,http://192.168.1.1:8888/udp/239.10.0.81:5140
资阳新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.82:5140
自贡综合HD,http://192.168.1.1:8888/udp/239.10.0.83:5140
自贡文化生活HD,http://192.168.1.1:8888/udp/239.10.0.84:5140
绵阳新闻综合HD,http://192.168.1.1:8888/udp/239.10.0.96:5140
绵阳科教生活HD,http://192.168.1.1:8888/udp/239.10.0.98:5140
//域名版
//央视频道
CCTV1,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.65:5140
CCTV2,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.108:5140
CCTV3,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.101:5140
CCTV4,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.109:5140
CCTV5,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.100:5140
CCTV5+,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.241:5140
CCTV6,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.102:5140
CCTV7,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.110:5140
CCTV8,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.103:5140
CCTV9,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.111:5140
CCTV10,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.112:5140
CCTV11,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.22:5140
CCTV12,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.113:5140
CCTV13,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.24:5140
CCTV14,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.114:5140
CCTV15,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.26:5140
CCTV16,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.67:5140
CCTV16,http://ipv6.kjrzxhb.top:8888/rtp/239.10.0.187:5140
CCTV17,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.107:5140
CETV1,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.139:5140
CETV2,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.246:5140
CETV3,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.247:5140
CETV4,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.248:5140
CGTN,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.245:5140
CGTV,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.138:5140
//地方频道
真4K,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.122:5140
爱上4K,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.120:5140
北京卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.121:5140
河北卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.31:5140
东方卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.68:5140
湖南卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.119:5140
黑龙江卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.36:5140
吉林卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.35:5140
江西卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.42:5140
东南卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.41:5140
河南卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.44:5140
浙江卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.70:5140
深圳卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.71:5140
山东卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.73:5140
湖北卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.74:5140
江苏卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.76:5140
四川卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.78:5140
广东卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.115:5140
广西卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.48:5140
贵州卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.51:5140
甘肃卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.55:5140
重庆卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.116:5140
安徽卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.117:5140
辽宁卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.118:5140
天津卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.123:5140
//其他频道
山西卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.32:5140
云南卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.52:5140
西藏卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.53:5140
陕西卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.54:5140
青海卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.56:5140
宁夏卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.57:5140
新疆卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.58:5140
内蒙古卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.33:5140
兵团卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.204:5140
延边卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.206:5140
海南卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.193:5140
安多卫视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.124:5140
哈哈炫动,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.64:5140
金鹰卡通,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.127:5140
BTV卡酷少儿,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.129:5140
嘉佳卡通,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.203:5140
优漫卡通,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.63:5140
山东教育,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.140:5140
会理新闻,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.239:5140
NewTV家庭剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.131:5140
NewTV精品记录,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.132:5140
NewTV健康有约,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.133:5140
NewTV精品体育,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.134:5140
NewTV军事评论,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.136:5140
NewTV农业致富,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.137:5140
NewTV古装剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.141:5140
NewTV动作电影,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.142:5140
NewTV军旅剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.143:5140
NewTV惊悚悬疑,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.144:5140
NewTV,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.145:5140
NewTV搏击,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.146:5140
NewTV,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.147:5140
NewTV爱情喜剧,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.149:5140
NewTV精品大剧,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.150:5140
NewTV中国功夫,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.151:5140
NewTV金牌综艺,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.152:5140
UTV影视精选,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.170:5140
UTV热播剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.171:5140
UTV优视影院,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.172:5140
UTV经典影视,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.173:5140
UTV舞蹈视界,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.174:5140
UTV纪实天下,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.176:5140
UTV都市剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.175:5140
UTV经典剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.178:5140
UTV电影天地,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.177:5140
UTV家庭影院,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.179:5140
UTV第一电影,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.180:5140
UTV卡通动画,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.181:5140
UTV金色童年,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.182:5140
UTV风云体育,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.184:5140
UTV文化教育,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.183:5140
UTV钓鱼生活,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.185:5140
UTV优视教育,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.187:5140
UTV炫酷动漫,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.186:5140
UTV时尚音乐,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.188:5140
UTV第一剧场,http://ipv6.kjrzxhb.top:8888/rtp/239.11.0.189:5140
//地市频道
CDTV1HD,http://ipv6.kjrzxhb.top:8888/udp/239.10.0.11:5140
CDTV2HD,http://ipv6.kjrzxhb.top:8888/udp/239.10.0.12:5140
